"PAIS","ANIO_DESEMBOLSO","SECTOR_INSTITUCIONAL","DESCRIPCION_PROYECTO","MONTO_BRUTO_USD"
Nicaragua,"2022",Sector Público,IX Programa de Mejoramiento y Ampliación de Carreteras,"125911952.97"
Nicaragua,"2022",Sector Público,Programa de Emergencia Prevención y Contención del COVID-19 en Nicaragua (Modif. al Préstamo No. 2154),"3090734.71"
Nicaragua,"2022",Sector Público,Programa de Infraestructura y Acompañamiento Social en la Costa Caribe Norte,"1366617.77"
Nicaragua,"2022",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"4789677.03"
Nicaragua,"2022",Sector Público,Programa de Sostenibilidad del Sector Eléctrico de Nicaragua,"17606877.99"
Nicaragua,"2022",Sector Público,Programa Multisectorial para la Reactivación Económica y la Protección Social (NIC-Solidaria),"25043689.08"
Nicaragua,"2022",Sector Público,Programa Nacional de Construcción de Viviendas de Interés Social,"11291507.84"
Nicaragua,"2022",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable (PNESER) - Componente B,"9229784.88"
Nicaragua,"2022",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"2502692.61"
Nicaragua,"2022",Sector Público,Programa Temporal de Apoyo ante la Crisis de los Combustibles en Nicaragua,"45000000.00"
Nicaragua,"2022",Sector Público,Proyecto de Desarrollo Sostenible de los Medios de Vida de las Familias Rurales en el Corredor Seco de Nicaragua (NICAVIDA),"2029349.59"
Nicaragua,"2022",Sector Público,Proyecto de Mejoramiento de las Capacidades Técnicas y Operativas de Puerto Corinto,"28503760.13"
Nicaragua,"2022",Sector Público,Proyecto de Mejoramiento en los Aeropuertos de la Costa Caribe Sur,"27795.13"
Nicaragua,"2022",Sector Público,Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,"75042864.66"
Nicaragua,"2022",Sector Público,Proyecto de Saneamiento de Bluefield,"3598889.48"
Nicaragua,"2022",Sector Público,Proyecto Mejoramiento de la Carretera Muy Muy-Matiguás-Río Blanco,"3217938.39"
Nicaragua,"2022",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"1100675.50"
Nicaragua,"2022",Sector Público,Proyecto Reemplazo del Hospital Regional Nuevo Amanecer de la Región Autónoma del Atlántico Norte (RAAN),"6279298.88"
Nicaragua,"2022",Sector Público,Proyecto Subestación Central Managua,"26821.10"
Nicaragua,"2022",Sector Público,Rehabilitación y Modernización de Las Plantas Hidroeléctricas Centroamérica y Santa Bárbara,"411879.56"
Nicaragua,"2022",Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,"34879953.41"
Nicaragua,"2022",Sector Público,VIII Programa de Mejoramiento y Ampliación de Carreteras,"52581249.84"
Nicaragua,"2023",Sector Público,IX Programa de Mejoramiento y Ampliación de Carreteras,"94366919.21"
Nicaragua,"2023",Sector Público,Programa de Ampliación del Sistema de Transmisión Eléctrica en Nicaragua,"74996.64"
Nicaragua,"2023",Sector Público,Programa de Emergencia Prevención y Contención del COVID-19 en Nicaragua (Modif. al Préstamo No. 2154),"2640748.76"
Nicaragua,"2023",Sector Público,Programa de Infraestructura y Acompañamiento Social en la Costa Caribe Norte,"140930.32"
Nicaragua,"2023",Sector Público,Programa de Saneamiento del Lago de Managua en la Ribera Sur,"4117398.37"
Nicaragua,"2023",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"7500000.00"
Nicaragua,"2023",Sector Público,Programa Multisectorial para la Reactivación Económica y la Protección Social (NIC-Solidaria),"61813462.07"
Nicaragua,"2023",Sector Público,Programa Nacional de Construcción de Viviendas de Interés Social,"45757591.33"
Nicaragua,"2023",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable (PNESER) - Componente B,"7303263.29"
Nicaragua,"2023",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"80040.59"
Nicaragua,"2023",Sector Público,Programa Temporal de Apoyo ante la Crisis de los Combustibles en Nicaragua,"40505228.47"
Nicaragua,"2023",Sector Público,Proyecto Apoyo para la Implementación del Plan de Despliegue de Vacunación y Atención de la COVID-19,"264916.43"
Nicaragua,"2023",Sector Público,Proyecto de Desarrollo Sostenible de los Medios de Vida de las Familias Rurales en el Corredor Seco de Nicaragua (NICAVIDA),"3258026.06"
Nicaragua,"2023",Sector Público,Proyecto de Mejoramiento de las Capacidades Técnicas y Operativas de Puerto Corinto,"35865023.53"
Nicaragua,"2023",Sector Público,Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,"72074379.85"
Nicaragua,"2023",Sector Público,Proyecto de Saneamiento de Bluefield,"1305507.16"
Nicaragua,"2023",Sector Público,Proyecto Mejoramiento del Camino El Boquete - Santa Ana,"2535920.35"
Nicaragua,"2023",Sector Público,Proyecto Mejoramiento y Ampliación de los Sistemas de Abastecimiento de Agua Potable y Saneamiento en 19 Ciudades,"2690908.00"
Nicaragua,"2023",Sector Público,Proyecto Reemplazo del Hospital Regional Nuevo Amanecer de la Región Autónoma del Atlántico Norte (RAAN),"7147791.80"
Nicaragua,"2023",Sector Público,Proyecto Rehabilitación de la Pista Juan Pablo II y Construcción de Pasos a Desnivel,"18776883.30"
Nicaragua,"2023",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"5455454.47"
Nicaragua,"2023",Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,"9530463.32"
Nicaragua,"2023",Sector Público,VIII Programa de Mejoramiento y Ampliación de Carreteras,"13343910.84"
Nicaragua,"2023",Sector Público,X Programa de Ampliación y Mejoramiento de Carreteras,"106896224.92"
Nicaragua,"2024",Sector Público,IX Programa de Mejoramiento y Ampliación de Carreteras,"45115622.86"
Nicaragua,"2024",Sector Público,Programa de Ampliación del Sistema de Transmisión Eléctrica en Nicaragua,"3124807.55"
Nicaragua,"2024",Sector Público,Programa de Emergencia Prevención y Contención del COVID-19 en Nicaragua (Modif. al Préstamo No. 2154),"534187.46"
Nicaragua,"2024",Sector Público,Programa de Saneamiento del Lago de Managua en la Ribera Sur,"765310.23"
Nicaragua,"2024",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"3015749.31"
Nicaragua,"2024",Sector Público,Programa de Sostenibilidad del Sector Eléctrico de Nicaragua,"6000000.00"
Nicaragua,"2024",Sector Público,Programa Multisectorial para la Reactivación Económica y la Protección Social (NIC-Solidaria),"18410735.59"
Nicaragua,"2024",Sector Público,Programa Nacional de Construcción de Viviendas de Interés Social,"44866982.11"
Nicaragua,"2024",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable (PNESER) - Componente B,"16264065.96"
Nicaragua,"2024",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),"106781.98"
Nicaragua,"2024",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER) - Componente C,"6648756.25"
Nicaragua,"2024",Sector Público,Proyecto Apoyo para la Implementación del Plan de Despliegue de Vacunación y Atención de la COVID-19,"48948.04"
Nicaragua,"2024",Sector Público,Proyecto de Desarrollo Sostenible de los Medios de Vida de las Familias Rurales en el Corredor Seco de Nicaragua (NICAVIDA),"1858290.91"
Nicaragua,"2024",Sector Público,Proyecto de Mejoramiento de las Capacidades Técnicas y Operativas de Puerto Corinto,"49490306.19"
Nicaragua,"2024",Sector Público,Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,"12598871.45"
Nicaragua,"2024",Sector Público,Proyecto de Saneamiento de Bluefield,"1680780.90"
Nicaragua,"2024",Sector Público,Proyecto Reemplazo del Hospital Regional Nuevo Amanecer de la Región Autónoma del Atlántico Norte (RAAN),"539995.64"
Nicaragua,"2024",Sector Público,Proyecto Rehabilitación de la Pista Juan Pablo II y Construcción de Pasos a Desnivel,"13763392.35"
Nicaragua,"2024",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"3448568.51"
Nicaragua,"2024",Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,"6105808.90"
Nicaragua,"2024",Sector Público,VIII Programa de Mejoramiento y Ampliación de Carreteras,"29057295.15"
Nicaragua,"2024",Sector Público,X Programa de Ampliación y Mejoramiento de Carreteras,"94319103.20"
Nicaragua,"2025",Sector Público,Incremento Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER) - Componente B,"5234120.29"
Nicaragua,"2025",Sector Público,IX Programa de Mejoramiento y Ampliación de Carreteras,"12918910.17"
Nicaragua,"2025",Sector Público,Programa de Ampliación del Sistema de Transmisión Eléctrica en Nicaragua,"6380334.49"
Nicaragua,"2025",Sector Público,Programa de Emergencia Prevención y Contención del COVID-19 en Nicaragua (Modif. al Préstamo No. 2154),"3247195.63"
Nicaragua,"2025",Sector Público,Programa de Saneamiento del Lago de Managua en la Ribera Sur,"16512648.13"
Nicaragua,"2025",Sector Público,Programa de Sostenibilidad del Sector Agua y Saneamiento Rural,"851049.34"
Nicaragua,"2025",Sector Público,Programa de Sostenibilidad del Sector Eléctrico de Nicaragua,"19916390.35"
Nicaragua,"2025",Sector Público,Programa Multisectorial para la Reactivación Económica y la Protección Social (NIC-Solidaria),"14902430.76"
Nicaragua,"2025",Sector Público,Programa Nacional de Construcción de Viviendas de Interés Social,"39518999.80"
Nicaragua,"2025",Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER) - Componente C,"8975096.54"
Nicaragua,"2025",Sector Público,Proyecto Apoyo para la Implementación del Plan de Despliegue de Vacunación y Atención de la COVID-19,"6601.50"
Nicaragua,"2025",Sector Público,Proyecto de Mejoramiento de las Capacidades Técnicas y Operativas de Puerto Corinto,"32422411.06"
Nicaragua,"2025",Sector Público,Proyecto de Mejoramiento en los Aeropuertos de la Costa Caribe Sur,"2186578.18"
Nicaragua,"2025",Sector Público,Proyecto de Mejoramiento y Ampliación de los Sistemas de Agua Potable y Saneamiento en 7 Ciudades,"31847388.13"
Nicaragua,"2025",Sector Público,Proyecto de Saneamiento de Bluefield,"2156813.41"
Nicaragua,"2025",Sector Público,Proyecto Reemplazo del Hospital Regional Nuevo Amanecer de la Región Autónoma del Atlántico Norte (RAAN),"3264164.88"
Nicaragua,"2025",Sector Público,Proyecto Rehabilitación de la Pista Juan Pablo II y Construcción de Pasos a Desnivel,"20827077.80"
Nicaragua,"2025",Sector Público,VI Proyecto de Mejoramiento de Carreteras,"632523.63"
Nicaragua,"2025",Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,"1387556.62"
Nicaragua,"2025",Sector Público,VIII Programa de Mejoramiento y Ampliación de Carreteras,"2501868.13"
Nicaragua,"2025",Sector Público,X Programa de Ampliación y Mejoramiento de Carreteras,"93131689.79"
Panamá,"2017",Sector Público,Línea Global de Crédito - Banco Latinoamericano de Comercio Exterior  Sociedad Anónima,"100000000.00"
Panamá,"2018",Sector Público,Línea Global de Crédito - Banco Latinoamericano de Comercio Exterior  Sociedad Anónima,"150000000.00"
Panamá,"2019",Sector Público,Línea de Crédito Revolvente a Empresa de Transmisión Eléctrica  Sociedad Anónima (ETESA),"50000000.00"
Panamá,"2019",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"88437500.00"
Panamá,"2019",Sector Público,Línea Global de Crédito - Banco Nacional de Panamá,"20000000.00"
Panamá,"2020",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"50578125.00"
Panamá,"2020",Sector Público,Línea Global de Crédito - Banco Latinoamericano de Comercio Exterior  Sociedad Anónima,"26500000.00"
Panamá,"2020",Sector Público,Línea Global de Crédito - Banco Nacional de Panamá,"100000000.00"
Panamá,"2020",Sector Público,Línea Global de Crédito - Caja de Ahorros,"40000000.00"
Panamá,"2020",Sector Público,OPD en Respuesta a la Pandemia y Recuperación del Crecimiento en Panamá,"250000000.00"
Panamá,"2020",Sector Público,Vale Digital - Panamá Solidario Covid-19 (Fondo Ordinario),"99850000.00"
Panamá,"2020",Sector Público,Vale Digital - Panamá Solidario Covid-19 (PEAP-COVID-19-RE),"50000000.00"
Panamá,"2021",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"26000000.00"
Panamá,"2022",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"55000000.00"
Panamá,"2023",Sector Público,Facilidad revolvente - Proyecto Corredor de las Playas ubicado en la provincia de Panamá Oeste,"79011806.24"
Panamá,"2023",Sector Público,Proyecto Campus Gorgas Fase I,"11339742.46"
Panamá,"2023",Sector Público,Vale Digital - Panamá Solidario Covid-19 (Fondo Ordinario),"72760.00"
Panamá,"2024",Sector Público,Facilidad revolvente - Proyecto Corredor de las Playas ubicado en la provincia de Panamá Oeste,"114711109.55"
Panamá,"2024",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"20000000.00"
Panamá,"2024",Sector Público,OPD para apoyo a la transición energética e impulso de la acción climática de la República de Panamá,"240000000.00"
Panamá,"2024",Sector Público,Programa de Saneamiento de los Distritos de Arraiján y La Chorrera,"13639182.00"
Panamá,"2024",Sector Público,Proyecto Campus Gorgas Fase I,"5936145.82"
Panamá,"2025",Sector Público,Facilidad revolvente - Proyecto Corredor de las Playas ubicado en la provincia de Panamá Oeste,"27198283.62"
Panamá,"2025",Sector Público,Línea Global de Crédito - Banco Internacional de Costa Rica  S.A. (BICSA),"85000000.00"
Panamá,"2025",Sector Público,OPD para conservación y restauración de la cobertura boscosa,"75000000.00"
Panamá,"2025",Sector Público,Proyecto Campus Gorgas Fase I,"7500000.00"
República Dominicana,"2009",Sector Público,Proyecto Hidroeléctrico Palomino,"46295306.17"
República Dominicana,"2010",Sector Público,Proyecto Hidroeléctrico Palomino,"3704693.83"
República Dominicana,"2011",Sector Público,Proyecto Hidroeléctrico Palomino,"52345454.63"
República Dominicana,"2012",Sector Público,Autopista del Coral,"70000000.00"
República Dominicana,"2012",Sector Público,Proyecto Hidroeléctrico Palomino,"27654545.37"
República Dominicana,"2013",Sector Público,Programa de Mejoramiento y Ampliación del Corredor Vial del Este,"80200000.00"
República Dominicana,"2017",Sector Público,Línea Global de Crédito - Banco de Reservas de la República Dominicana,"40000000.00"
República Dominicana,"2018",Sector Público,Línea Global de Crédito - Banco de Reservas de la República Dominicana,"159000000.00"
República Dominicana,"2018",Sector Público,Proyecto Múltiple de la Presa Montegrande  Fase III,"75757378.41"
República Dominicana,"2019",Sector Público,Línea Global de Crédito - Banco de Reservas de la República Dominicana,"80000000.00"
República Dominicana,"2019",Sector Público,Proyecto Múltiple de la Presa Montegrande  Fase III,"47779997.85"
República Dominicana,"2020",Sector Público,Proyecto Múltiple de la Presa Montegrande  Fase III,"57149730.33"
República Dominicana,"2021",Sector Público,Proyecto Múltiple de la Presa Montegrande  Fase III,"25948158.70"
República Dominicana,"2022",Sector Público,Línea Global de Crédito - Banco Nacional de las Exportaciones (BANDEX),"255504.00"
República Dominicana,"2022",Sector Público,Proyecto Múltiple de la Presa Montegrande  Fase III,"27956172.67"
República Dominicana,"2023",Sector Público,Construcción de las Obras Complementarias de Riego y Suministro de Agua de la Presa Montegrande,"10000000.00"
República Dominicana,"2023",Sector Público,Fortalecimiento del Financiamiento para el Sector Agropecuario con Enfoque Tecnológico y Sostenible,"10000000.00"
